,price,name,ext_color,int_color,drivetrain,mpg,fuel,transmission,engine,mileage,accidents,1owner,personal_use,review_comfort,review_design,review_performance,review_value,review_styling,review_reliability,sellers-notes
620,"$9,788",2004 Ford F-250 XLT,Oxford White Clearcoat,Medium Flint,Four-wheel Drive,,Diesel,5-Speed Automatic,6.0L V8 32V DDI OHV Turbo Diesel,"245,049 mi.",At least 1 accident or damage reported,Yes,No,4.5,4.3,4.4,4.2,4.5,4.1,"SOUTHERN TRUCK, ONLY BEEN IN MI SINCE 2016 AND THE BODY SHOWS IT EXCEPTIONALLY CLEAN FOR A 2004 6.0L HAS BEEN BULLET PROOFED, HAVE RECEIPTS FROM DIESEL-TEC IN GR 2004 Ford F-250SD 4WD Power Stroke 6.0L V8 DI 32V OHV Turbodiesel Recent Arrival! It's worth the ride to Vanderhyde!"
621,"$36,998",2022 Ford Escape Titanium Hybrid,Red,Black,FWD,44–37,Hybrid,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,"9,657 mi.",None reported,Yes,Yes,3.5,3.5,3.6,3.6,3.8,3.6,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
622,"$20,900",2017 Lincoln MKC Reserve,Luxe Silver Metallic,Cappuccino,Front-wheel Drive,21–28,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"57,752 mi.",None reported,Yes,No,4.8,4.7,4.8,4.7,4.9,4.7,"COMES WITH TWO SETS OF KEYS, LEATHER , Equipment Group 300A Reserve. Priced below KBB Fair Purchase Price! Odometer is 17904 miles below market average! Recent Arrival! 2017 Lincoln MKC Reserve Payment is plus tax and fees, contact dealer for details. For your peace of mind we have included …"
623,"$24,792",2017 Volkswagen Touareg V6 Sport w/Technology,Pure White,Corn Silk Beige,All-wheel Drive,17–23,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,"56,225 mi.",None reported,Yes,Yes,4.7,4.7,4.4,4.3,4.7,4.4,"Pure White 2017 Volkswagen Touareg V6 Sport 4Motion AWD 8-Speed Automatic with Tiptronic 3.6L VR6 Navigation, Leather, Bluetooth, Satellite Radio, Back Up Camera, One Owner, Passed Dealer Inspection, Fresh Detail, AutoCheck Vehicle History Reports with Buyback Protection, Fresh Oil Change, Tow Packa …"
624,"$18,999",2016 Nissan Altima 3.5 SL,Pearl White,Charcoal,Front-wheel Drive,22–32,Gasoline,Variable,"VQ 3.5L V-6 DOHC, variable valve control, engine with 270HP","21,137 mi.",None reported,Yes,No,4.7,4.6,4.6,4.6,4.8,4.6,"Northside Chrysler Dodge Jeep RAM Fiat is excited to offer this beautiful 2016 Nissan Altima 3.5 SL in Pearl White, beautifully equipped with CVT with Xtronic, 18' x 7.5' Aluminum Alloy Wheels, 4-Wheel Disc Brakes, 9 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Auto-d …"
625,"$7,999",2006 Chrysler 300 Touring,Charcoal,Gray,Rear-wheel Drive,19–27,Gasoline,Automatic,3.5L V6 24V MPFI SOHC,"153,388 mi.",None reported,Yes,No,4.7,4.4,4.4,4.4,4.7,4.5,"NEED HELP WITH FINANCING??? We have great programs that work with all credit types!This vehicle is located at our Spanaway lot:20310 MT HWY E Spanaway, WA. 98387 253-846-5955Please give us a call for questions on details about our financing options.Good credit, bad credit, NO credit, NO PROBLEM!!!W …"
626,"$69,998",2019 Mercedes-Benz AMG E 53 Base 4MATIC,White,Black,All-wheel Drive,20–26,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,"10,567 mi.",None reported,Yes,No,4.6,5.0,4.9,4.4,4.9,4.3,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
627,"$47,341",2023 Mercedes-Benz CLA 250 Base,Midnight Black,–,Front-wheel Drive,,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,"1,199 mi.",None reported,Yes,Yes,,,,,,,Our impressive 2023 Mercedes-Benz CLA 250 4-Door Coupe is nearly impossible to overlook in Night Black! Powered by a TurboCharged 2.0 Liter 4 Cylinder offering 221hp matched to a 7 Speed Dual-clutch Automatic transmission for brisk acceleration. This Front Wheel Drive four-door coupe also has a mult …
628,"$70,998",2020 Ford Shelby GT350 Base,Black,Black,Rear-wheel Drive,14–21,Gasoline,6-Speed Manual,5.2L V8 32V MPFI DOHC,"5,572 mi.",None reported,Yes,Yes,5.0,5.0,5.0,5.0,5.0,5.0,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
629,"$14,500",2009 Toyota Venza,Blizzard Pearl,Ivory,All-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,"106,352 mi.",None reported,Yes,No,4.7,4.6,4.5,4.5,4.7,4.7,"Popular Equipment Package, Bluetooth, Backup Camera, Leather Seats, Sunroof/Moonroof, Clean Vehicle History Report, 4WD / 4X4 / AWD, 20 x 7.5J 5-Spoke Aluminum Alloy Wheels, 4.398 Axle Ratio, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM 6-Disc In-Dash CD Changer …"
630,"$34,995",2016 Ford F-250 Super Duty,White,–,Rear-wheel Drive,,E85 Flex Fuel,6-Speed Automatic,6.2L V8 16V MPFI SOHC Flexible Fuel,"20,496 mi.",At least 1 accident or damage reported,Yes,Yes,4.6,4.7,4.6,4.3,4.7,4.5,"CARFAX One-Owner. FRESH OIL CHANGE, FINANCING AVAILABLE, COMPLETELY INSPECTED AND RECONDITIONED, TAKE A CLOSER LOOK, 6.2L V8 EFI SOHC 16V Flex Fuel, TorqShift 6-Speed Automatic, 2 Speakers, 4-Wheel Disc Brakes, ABS brakes, Air Conditioning, AM/FM radio, AM/FM Stereo w/Digital Clock, Dual front impac …"
631,"$9,995",2005 Dodge Ram 1500 SLT,Black,Dark Slate Gray,Rear-wheel Drive,,Gasoline,5-Speed Automatic,4.7L V8 16V MPFI SOHC,"115,223 mi.",None reported,Yes,Yes,4.3,4.3,4.5,4.3,4.6,4.4,"2005 Dodge Ram 1500 SLT Black Magnum 4.7L V8. RWD 5-Speed Automatic Magnum 4.7L V8 In Business Since 1969! Proudly Serving: Murray, Mayfield, Benton, Paris, Paducah, Clarksville, Memphis, Jackson, Nashville, Marion, Cape Girardeau."
632,"$30,998",2022 Mazda MX-30 Premium Plus,Soul Red Crystal,Black / Vintage Brown,Front-wheel Drive,,1-Speed Automatic,Electric,JM1DRADB3N0100562,Heated Steering Wheel,None reported,Yes,Yes,4.0,5.0,3.0,3.0,5.0,5.0,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
633,"$30,998",2019 Volvo XC40 T5 Momentum,Black,Blond,All-wheel Drive,23–31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"45,534 mi.",None reported,Yes,Yes,4.8,4.8,4.7,4.5,4.9,4.7,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
634,"$33,998",2018 BMW 530e iPerformance,Blue,Black,Rear-wheel Drive,,Hybrid,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,"37,271 mi.",None reported,Yes,No,4.7,4.6,4.2,4.0,4.7,4.0,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
635,"$43,641",2017 Chevrolet Silverado 2500 LTZ,White,Black,Four-wheel Drive,,6-Speed A/T,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,1GC1KWEY5HF188362,"Apple CarPlay/Android Auto
Bluetooth
HomeLink
Premium Sound System
USB Port",,,,4.6,4.5,4.6,4.4,4.6,4.6,"Powered by a TurboCharged 6.6 Liter DuraMax Diesel V8 that offers 445hp while connected to a 6 Speed Allison Automatic transmission for amazing towing authority. This winning Four Wheel Drive combination yields immense payload and towing capacity, and with our advanced trailering technologies, you'l …"
636,"$19,998",2014 Cadillac CTS 3.6L Twin Turbo Vsport Premium,Black Raven,Jet Black,Rear-wheel Drive,16–24,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC Twin Turbo,"102,402 mi.",At least 1 accident or damage reported,Yes,No,4.7,4.6,4.6,4.4,4.8,4.5,
637,"$24,250",2013 Nissan 370Z Base,Black,Black,Rear-wheel Drive,,6-Speed M/T,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,JN1AZ4EH1DM384100,"Bluetooth
Premium Sound System
USB Port",,,,4.2,4.5,4.9,4.5,4.9,4.8,"This 370Z still has only 29,500 miles and has been garage stored all winter! Recent fresh oil change and polishing done. Drives super strong and smooth. All mechanical elements are in superb shape. Some scuffs on back end which I try to show in pictures. I have 2 keys and clean and clear title in ha …"
638,"$31,955",2021 Toyota Camry Hybrid SE,Blue,–,Front-wheel Drive,44–47,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,"33,091 mi.",None reported,Yes,No,4.6,4.6,4.7,4.9,5.0,4.9,"The Benny Boyd Auto Group is a family owned dealer since 1994. WE OFFER A MILITARY AND VETERAN DISCOUNT. YOU CAN RECEIVE UP TO $500 IN BONUS CASH UNDER OUR MILITARY INCENTIVE PROGRAM. Print this ad out and bring with you to get the Special Internet Pricing. We deliver anywhere in Texas! A Better Buy from Benny, Ya'll!!"
639,"$69,892",2022 Chevrolet Tahoe RST,Black,Jet Black,Four-wheel Drive,15–20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,"15,552 mi.",None reported,Yes,Yes,5.0,4.5,5.0,5.0,4.8,5.0,"2022 Chevrolet Tahoe RST Black 4WD EcoTec3 5.3L V8 10-Speed Automatic with Overdrive 4D Sport Utility Priced below KBB Fair Purchase Price! 4X4, BLUETOOTH, BACK-UP CAMERA, NAVIGATION, SUNROOF/MOONROOF, TRAILER TOW PACKAGE, RUNNING BOARDS, 20 TIRES, CONVENIENCE & TEC …"
640,"$62,900",2021 GMC Yukon XL SLT,Smokey Quartz Metallic,–,Four-wheel Drive,15–19,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,"47,579 mi.",None reported,Yes,Yes,5.0,5.0,5.0,4.3,5.0,5.0,
641,"$2,995",2002 Jeep Liberty Limited,Blue,Beige,Four-wheel Drive,16–20,Gasoline,Automatic,3.7L V6 12V MPFI SOHC,"119,471 mi.",At least 1 accident or damage reported,Yes,No,4.2,4.1,4.1,4.1,4.3,4.1,THIS IS A GODD RUNNING JEEP LIBERTY. THIS JEEP IS A 4 WHEEL DRIVE AND IT HAS AN AUTOMATIC TRANSMISSION. COME IN TO ZACS AUTO SALES AND CHECK OUT THIS LIBERTY TODAY! Visit Zac's Auto Sales online at www.zacsautosales.com to see more pictures of this vehicle or call us at 419-747-9227 today to schedul …
642,"$19,978",2017 Subaru Outback 2.5i Limited,White,Ivory,All-wheel Drive,25–32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,"84,047 mi.",At least 1 accident or damage reported,Yes,No,4.8,4.7,4.7,4.7,4.7,4.8,"MOONROOF / SUNROOF, BACK-UP CAMERA, HEATED SEATS, LEATHER INTERIOR, Aha, harman/kardon Surround Sound Speaker System, Radio: Subaru Starlink 7.0 Multimedia Plus System, Smartphone Integration, Standard Model, Vehicle Information Display. 25/32 City/Highway MPG Here at Ford of Hibbing, every four …"
643,"$19,975",2013 BMW 335 i,Alpine White,Brown,Rear-wheel Drive,23–33,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,"59,352 mi.",None reported,Yes,No,4.6,4.6,4.8,4.4,4.8,4.6,"This exceptionally clean 335i with over $11,000 worth of extra options was a trade in at our local BMW dealership and has been properly checked out by our certified technician. The cars options include Premium package, Driver assistance package, Rearview camera, Side and top view camera, Park distan …"
644,"$62,900",2022 Audi Q7 55 Premium Plus,Carrara White,Black,All-wheel Drive,18–23,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,"8,322 mi.",None reported,Yes,Yes,4.5,4.5,4.0,4.0,4.0,4.0,"Only 8,322 Miles! Delivers 23 Highway MPG and 18 City MPG! This Audi Q7 boasts a Intercooled Turbo Gas/Electric V-6 3.0 L/183 engine powering this Automatic transmission. Window Grid Diversity Antenna, Wheels: 20 5-Spoke Turbine-Design, Wheels w/Silver Accents.This Audi Q7 Comes Equipped with These …"
645,"$19,695",2015 Ford Taurus SEL,Gray,Black,FWD,19–29,Flexible Fuel,6-Speed Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,"20,588 mi.",None reported,Yes,Yes,4.8,4.6,4.8,4.7,4.8,4.7,"GENIUS TOOLS & VEHICLE BENEFITS: Experience the Genius Way to Buy a Car at DriveTime with true online financing terms, no haggle pricing and a pressure free sales experience. Every vehicle at DriveTime is inspected prior to arriving on the lot and comes complete with a 5-Day vehicle return policy, 3 …"
646,"$65,990",2021 Porsche Macan S,Carrara White Metallic,Black,All-wheel Drive,18–24,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Turbo,"10,862 mi.",None reported,Yes,Yes,4.7,5.0,5.0,4.7,4.7,5.0,"Odometer is 7216 miles below market average! Certified. One Owner, Clean Carfax, Local Trade, Non-Smoker, 14-Way Power Seats, Automatically Dimming Exterior Mirrors, Automatically Dimming Interior Mirrors, BOSE Surround Sound System, Heated Front Seats, Lane Change Assist (LCA), Memory Pkg, Panorami …"
647,"$25,298",2017 Toyota Avalon Hybrid XLE Plus,SILVER,–,Front-wheel Drive,40–39,Gasoline,Automatic,"2.5L I-4 DOHC, VVT-i variable valve control, engine with 156HP","41,102 mi.",At least 1 accident or damage reported,Yes,Yes,5.0,4.9,4.8,4.4,4.6,5.0,This 2017 TOYOTA AVALON HYB/XLE/ would be a welcomed addition to your family/business. We pride ourselves in consistently exceeding our customer's expectations. Stop by our dealership or give us a call for more information.Billy Whittaker Cars and Trux(315)668-2277309 Us Route 11 Central Square NY …
648,"$17,994",2013 BMW X6 xDrive35i,Alpine White,Black,All-wheel Drive,16–23,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,"119,570 mi.",None reported,Yes,No,4.8,4.6,4.8,4.4,4.9,4.6,Seelye KIA of BATTLE CREEK has designed an Internet Process to insure a fantastic hassle free experience. We offer you the best price up front. The paperwork can be handled from your office or home; therefore minimizing your time at the dealership. We offer home or office delivery designed for your ultimate convenience.
649,"$25,998",2022 Hyundai Venue SEL,White,Gray,Front-wheel Drive,,Gasoline,Automatic,1.6L I4 16V MPFI DOHC,"8,186 mi.",None reported,Yes,Yes,4.4,4.9,4.7,4.9,4.9,4.9,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
650,"$15,200",2014 Acura MDX 3.5L Technology Package,Graphite Luster Metallic,Greystone,Front-wheel Drive,20–28,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,"103,451 mi.",None reported,Yes,No,4.8,4.6,4.7,4.3,4.6,4.6,"All New Brakes!! Navigation System, Heated Seats, Leather Seats, Sunroof, Backup Camera, Bluetooth. Why pay Retail!! When you can buy slightly above wholesale every day? At Price Pro, we pride ourselves on our ability to sell quality vehicles at prices no other dealerships can beat. We maintain a ve …"
651,"$22,003",2015 Chevrolet Colorado LT,Red,Jet Black / Dark Ash,Four-wheel Drive,17–24,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,"114,880 mi.",None reported,Yes,Yes,4.2,4.2,4.0,4.0,4.5,4.1,"Recent Arrival! 2015 Chevrolet Colorado LT LT Red Hot 3.6L V6 DGI DOHC VVT 6-Speed Automatic 4WD Awards: 2015 KBB.com Best Resale Value Awards 2015 KBB.com Best Buy Awards Finalist https://www.kbb.com/kbbreport/m3ke9 Gateway Automotive - Excellence Beyond Expectation! www.gatewayfargo.com , Exce …"
652,"$13,900",2005 Hummer H2,Black,Gray,Four-wheel Drive,,Gasoline,4-Speed Automatic,6.0L V8 16V MPFI OHV,"108,549 mi.",At least 1 accident or damage reported,Yes,No,4.5,4.3,4.3,4.1,4.6,4.4,"The transmission in this vehicle shifts very smoothly. All electronic components in working condition. All interior components are in good working order. Runs good, COLD A/C, & FOR MORE INFORMATION CALL OR TEXT 210-763-0702 OR VISIT US AT U-save car Sales 9506 Braun rd ,SAN ANTONIO,TX 78254www.u …"
653,"$24,979",2018 Alfa Romeo Stelvio Base,Rosso,Black,All-wheel Drive,22–28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,"45,104 mi.",None reported,Yes,Yes,4.7,4.5,4.9,4.5,4.8,4.6,"AUTOCHECK 1 OWNER, CLEAN AUTOCHECK, LOCAL TRADE, NON SMOKER, VOICE ACTIVATED NAVIGATION, MOONROOF, ANDROID AUTO, APPLE CAR PLAY, BLUETOOTH / HANDS FREE CALLING, AM / FM / HD RADIO, SIRIUS / XM RADIO, FRONT USB CHARGING PORTS, REAR USB CHARGING PORTS …"
654,"$33,996",2021 Honda CR-V Hybrid EX-L,White,–,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,"21,444 mi.",None reported,Yes,Yes,4.8,4.8,4.8,4.7,4.8,4.8,"White 2021 Honda CR-V Hybrid EX-L Clean Vehicle History Report, Bluetooth, Remote Start, Backup Camera, Leather, Heated Seats, Multi-zone Climate Control, XM Satellite Radio, Keyless Entry, Steering Wheel Controls, Sunroof/Moonroof, Power Liftgate, Power Seats, AWD All Wheel Drive, Passed Dealer Ins …"
655,"$35,998",2018 Audi S3 2.0T Premium Plus,Glacier White Metallic,Magma Red,All-wheel Drive,22–28,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,"34,426 mi.",None reported,Yes,Yes,4.5,5.0,5.0,4.8,4.5,5.0,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
656,"$39,998",2022 Lincoln Corsair Standard,White,Tan,Front-wheel Drive,,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,"9,106 mi.",None reported,Yes,Yes,5.0,4.9,4.3,4.6,5.0,4.4,"Introducing the Love Your Car Guarantee from CarMax! Now you can take your time with a 24-hour test drive and a 30-day/1500-mile money back guarantee to be sure it's the right car for you. See carmax.com for details. At CarMax, finding the right car is easy. You can shop online, get pre-approved for …"
657,"$51,225",2022 Kia Carnival SX Prestige,Ceramic Silver,Gray,Front-wheel Drive,19–26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,"32,987 mi.",None reported,Yes,Yes,4.7,4.6,4.5,4.5,4.4,4.8,
658,"$31,750",2020 Buick Regal Sportback Avenir,Satin Steel Gray,Ebony,Front-wheel Drive,22–32,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,"20,154 mi.",None reported,Yes,Yes,4.7,4.3,4.7,4.7,5.0,5.0,Regal... Avenir... 2.0L Turbo... Sunroof... Navigation... Bose Premium Audio... Driver Confidence Package... Adaptive Cruise Control... Forward Automatic Braking... Lane Keep Assist... Heated Seats... Heated Steering Wheel... One Owner... Clean Autocheck... Country Buick GMC Big City Selection and S …
659,"$14,975",2015 Ford Fusion SE,Bronze Fire Metallic Tinted Clearcoat,Dune,Front-wheel Drive,22–34,Gasoline,6-Speed Manual,2.5L I4 16V MPFI DOHC,"50,143 mi.",None reported,Yes,Yes,4.6,4.5,4.4,4.4,4.7,4.4,Contact Phil McAnulty at 620-481-1482 for any further details on a vehicle.
660,"$31,900",2013 Audi TTS 2.0T Premium Plus quattro,Black,Madras Brown,All-wheel Drive,23–31,Gasoline,6-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,"23,536 mi.",None reported,Yes,No,4.5,5.0,5.0,5.0,5.0,5.0,"This is a one of a kind find. It is immaculate with only 23,536 miles. For a fraction of the cost an R8 you get a similar driving experience in this top of the line Spec 2013 Audi TTS 2.0T Prestige quattro. We went to the length of making sure the miles match the quality of this one. We re- powder c …"
661,"$26,995",2020 RAM ProMaster 2500 High Roof,Gray,Black,Front-wheel Drive,,Gasoline,6-Speed Automatic,3.6L V6 24V MPFI DOHC,"122,483 mi.",None reported,Yes,Yes,,,,,,,"For sale, we have a great running and driving Promaster Cargo van with just 120k miles and it isn't a plane jane van, it has nice panels, a curtain and cruise control! The essentials.These are great van and can really help get a job done, transport materials and people and much more. This one is eve …"
